angebotspreis,lat,lon
990000.0,49.6257122566312,11.015099756671
298000.0,48.2431167334428,12.8563136323286
1100000.0,48.4316796059786,10.8252675449159
1730000.0,48.3540139505815,10.7630254398066
289000.0,48.8473074613598,13.2691538421295
499000.0,49.1777121458252,10.9161298247021
729000.0,49.6232913184795,11.1403446398452
490000.0,48.271977412237,12.6522684689027
499000.0,49.3869788220005,11.300186921227
225000.0,48.8930630763752,10.9149213211082
549000.0,48.0343325067997,12.2432484423821
1990000.0,48.2310046220935,12.6591179719964
1350000.0,47.9136218824398,11.8617307657288
325000.0,50.2667356720045,10.9648930456408
597000.0,48.7380132478331,11.1867014993821
850000.0,48.8735532224932,11.311809170189
220000.0,48.3077627816031,12.2977717082233
1720000.0,48.1926955307667,11.4523128260567
540000.0,48.6076301902026,10.363619683955
328000.0,48.2892251144409,13.0135479712112
425000.0,48.2431167334428,12.8563136323286
1190000.0,48.4418323066066,12.3437927077601
1629000.0,48.3706201438476,13.1236073479803
340000.0,48.4428293620635,12.9556951758137
580000.0,47.9371080175956,10.6059918564544
749000.0,48.1706101931512,12.6192608691009
210000.0,49.829352565873,9.11423373689214
599000.0,48.6221775591416,12.4790571259834
1080000.0,47.7459599148385,10.2785249256362
385000.0,49.0753537238113,11.9060530451825
635000.0,48.4463958469658,13.0666789182064
965000.0,48.0681730154305,11.6195082445939
637000.0,48.7086081443357,11.1059538752382
334000.0,49.3784091731098,11.0337459104752
749000.0,48.5560988856101,12.8210963024092
345000.0,50.3149116109183,11.1118901060161
596500.0,49.690057183104,10.9411883275094
3650000.0,48.2495204580432,11.5608644344063
599000.0,48.0837759116341,12.6518740771142
445000.0,49.8307943694577,9.28842557110916
399000.0,50.0300365428111,10.366342155326
1589000.0,48.3487005041161,10.9207265734053
649000.0,48.1727564070603,10.8288707997561
299000.0,49.499176690665,11.3956353867504
659000.0,48.1727564070603,10.8288707997561
3290000.0,47.7826225020323,12.1512056449643
409000.0,48.5748625510923,13.3778987576478
650000.0,48.9996759073372,12.2659932117128
549000.0,48.1727564070603,10.8288707997561
629000.0,48.1727564070603,10.8288707997561
160000.0,48.6336293754242,12.8448341946041
779000.0,47.8823980568873,10.6165190767987
148000.0,50.1692231764471,9.79045101981984
549000.0,48.1727564070603,10.8288707997561
1299000.0,47.790251876543,11.8363563244188
360000.0,48.3775335849641,10.2836077504443
235000.0,50.0705234471873,10.0258147888658
1245000.0,48.1312986974874,11.3593379586451
167500.0,49.9660532460264,9.523622366881
599000.0,49.9572522510517,11.552448655365
125000.0,50.2572107680203,11.9300188649408
1170000.0,48.0341378757676,10.8608325705575
649000.0,48.7463210028821,11.4634968797022
1700000.0,48.3099111578726,11.9184400536846
1299000.0,48.120573024204,11.6603823077834
275000.0,50.3170459129383,11.872212746419
1049000.0,48.5292853491939,12.088936457651
242000.0,48.5605584943849,12.5507824221706
575000.0,49.5587473230474,11.0070567554197
498000.0,48.8584304182617,12.2197331305719
387000.0,48.4079189063691,12.7461912263339
72000.0,50.1863038567986,10.3846740948829
210000.0,48.9781308946554,10.4741668351196
520000.0,48.9219277688707,11.4688039929846
449000.0,48.2782055925014,10.4745037433914
121000.0,49.692581918364,11.6129571065284
699000.0,49.3588996515481,10.4990162080485
549000.0,48.1727564070603,10.8288707997561
130000.0,50.1604995169849,12.1406449046142
2829000.0,48.1243062279179,11.4362546042588
540000.0,48.2616290118258,12.4000066186678
844698.0,48.0820676382712,11.0755400444753
695000.0,47.8640580776741,12.0030694167444
719000.0,48.2706948923292,12.5782155638461
270000.0,49.6745961217607,12.1738317248055
3485000.0,47.9992590982796,11.4410026128095
879000.0,48.6843387095583,11.6205360008402
299000.0,48.4079189063691,12.7461912263339
1790000.0,49.8794182082937,10.8775981752291
425000.0,50.244691364835,12.0586308837481
325000.0,50.3109903028125,11.0380171406932
355000.0,50.2783211585298,11.7426400224335
1315000.0,48.1926955307667,11.4523128260567
695000.0,48.2395928377994,12.3369987794941
2595000.0,48.1475698224023,11.436725344151
439000.0,49.6895441976413,9.24596008699653
369000.0,48.7692047853505,11.6095570077035
1390000.0,48.5445972181263,11.5013712279851
1100000.0,48.3888436540212,11.0646519854605
969000.0,47.9391249284561,12.4540844009513
369000.0,48.6336293754242,12.8448341946041
350000.0,48.6066344255264,13.5493346028804
2990000.0,48.0928776645176,11.4804525460443
598500.0,49.0602280546276,11.3269969274595
645000.0,48.4863140932787,10.9159319786534
699000.0,49.9008435458803,10.3346204736715
1755000.0,47.7391185508315,12.8592895983692
689000.0,49.9459770280786,10.9707001486337
690000.0,47.8839486768448,12.6403140348814
649000.0,48.485872077396,12.4180436072083
868532.0,48.0820676382712,11.0755400444753
530000.0,48.8798250554242,12.5724227990762
809000.0,48.8139856363081,11.3620941141632
299900.0,50.3109903028125,11.0380171406932
340000.0,48.6348553048427,10.3340663935143
500000.0,48.3886459369036,10.8560504897707
148000.0,49.5821745253185,11.3448673876141
420000.0,49.785298821466,9.96141319812481
285000.0,50.3231811360488,11.7587552763225
1600000.0,48.4488863969407,13.4091085929258
859000.0,48.8139856363081,11.3620941141632
448000.0,49.4908773252438,10.7815136628377
385000.0,47.6268041583907,10.008583147794
365000.0,47.8823980568873,10.6165190767987
388000.0,49.5214823483338,11.2565778701226
995000.0,48.4054414689822,11.6271040632307
1450000.0,47.7123989278187,10.3014934987766
250000.0,49.1194633990554,11.8216749217966
1595000.0,48.2582799223323,11.1010921611841
799000.0,49.367680172257,11.0832835284958
289000.0,49.2271563517206,12.0040295069918
288000.0,49.855022271405,11.933199899627
399000.0,49.9929776762953,10.25520769727
819000.0,48.8139856363081,11.3620941141632
499000.0,48.891647492551,10.4720294445839
630000.0,49.9997669088196,10.689565910587
1525000.0,48.2506622178874,12.5159363383649
1420000.0,49.6029387230132,11.0265839482213
220000.0,49.9431564638562,12.2786474080421
599000.0,48.0153404559383,12.3963128078377
1390000.0,48.3942483559553,11.7062962163494
1500000.0,47.9992590982796,11.4410026128095
507000.0,48.7098020160466,11.3254446044585
749000.0,49.0881482387114,12.1195437614903
596500.0,49.690057183104,10.9411883275094
239000.0,48.5160380892092,13.4019893704527
749000.0,49.0881482387114,12.1195437614903
348000.0,48.8183739541033,12.3948526549816
580000.0,47.5884464107885,10.6608560924752
598000.0,48.984897298201,11.9801572884442
498000.0,49.9929776762953,10.25520769727
2300000.0,48.3485482284713,12.7261900716134
799000.0,48.6895822852373,12.2128766371426
490000.0,48.4081873512261,12.4091794289546
719000.0,48.2616290118258,12.4000066186678
350000.0,49.1089354177963,13.1713935529438
75000.0,50.0958827226841,11.7333983981803
1270000.0,48.1251711431955,11.1692611676683
1319000.0,48.0073114656475,11.5755883622757
550000.0,50.0656622809542,9.15773813400983
1325000.0,48.1243062279179,11.4362546042588
369000.0,48.8162495982952,13.5496878484522
1190000.0,49.665221100138,10.1843019158226
1049000.0,48.6028629520162,12.3828992898497
200000.0,49.5782582101955,11.5873579345509
895000.0,49.6029387230132,11.0265839482213
340000.0,48.568231128073,13.4617658598576
1595000.0,48.4288452257201,12.8173983446839
475000.0,49.3178496825946,12.084682447165
520000.0,48.5467635259225,10.8332161110484
1350000.0,49.0263830859524,12.7274062086049
585769.0,48.4274657795796,10.7162454149954
1450000.0,48.3517059556042,12.5143038358619
849000.0,48.3617695187537,13.1904218429751
297000.0,50.2803534410449,9.98372518324681
180000.0,50.2095950403196,11.9360778580483
545500.0,48.1491354854063,12.719600210252
310000.0,49.9932634736083,10.0827170644511
400000.0,48.7741144393995,11.0427132068292
8350000.0,48.1299012705575,11.5722366825833
1995000.0,47.706425718327,12.1061101839714
719000.0,48.4642679255281,13.1960387129834
1700000.0,48.1213817281872,11.4852100860532
649000.0,48.5748625510923,13.3778987576478
1690000.0,48.1213817281872,11.4852100860532
1270000.0,48.1251711431955,11.1692611676683
1499000.0,48.2952341905124,12.7116142404164
590000.0,48.3706201438476,13.1236073479803
558500.0,49.690057183104,10.9411883275094
559500.0,48.1491354854063,12.719600210252
565000.0,48.1633740296074,12.8114624060202
449000.0,48.3617695187537,13.1904218429751
595000.0,48.7343635706493,12.148049291724
795000.0,48.2029131638888,12.4170904450495
499500.0,48.3886459369036,10.8560504897707
670000.0,48.4081873512261,12.4091794289546
1590000.0,48.1980655016013,10.7275025095274
1090000.0,47.8492437821487,12.3319171037862
398000.0,50.3263038194548,11.9379574531023
840000.0,48.2628760634169,10.8856896546433
349000.0,50.1249701828831,11.4336241830566
399000.0,48.6350103256912,13.3680849830771
949000.0,48.3145259559256,11.7335989069019
1150000.0,47.8492437821487,12.3319171037862
849000.0,48.2456659455924,11.8380967867149
812000.0,48.2616290118258,12.4000066186678
729000.0,48.6449529256806,13.6295599013173
379000.0,48.9703877297342,13.1185313084408
485000.0,48.3886459369036,10.8560504897707
359000.0,48.5444538549468,12.9613084103146
2295000.0,47.8226587409994,10.6415708508518
315800.0,48.3934506043077,10.461534296393
649000.0,48.6860253433462,13.3972962417883
954000.0,49.5587473230474,11.0070567554197
369000.0,50.0856876178646,9.08032699334732
210000.0,50.2162471661489,11.2083434810457
219000.0,50.3324156738206,10.8023014255328
595000.0,50.2667356720045,10.9648930456408
395000.0,48.6336293754242,12.8448341946041
750000.0,48.6449529256806,13.6295599013173
1520000.0,47.8823980568873,10.6165190767987
679000.0,48.7086081443357,11.1059538752382
437000.0,48.6562604600742,11.5018664514623
920000.0,47.6810773624053,11.1999976564234
498000.0,50.3600328279775,11.6396319769774
2600000.0,47.5884464107885,10.6608560924752
1015000.0,48.231491687399,11.4624908708062
990000.0,50.0455010949465,9.02933351196926
1200000.0,47.9120890308129,11.2447949493192
829000.0,47.5706854907658,9.8517398151751
349000.0,48.5748625510923,13.3778987576478
925000.0,49.6193708786765,10.7088176831357
330000.0,49.9166721167711,9.06479802402937
1090000.0,49.5881075282959,10.9538409541787
450000.0,48.4347622488455,13.266996624766
150000.0,49.5908323836328,9.8804687601678
732400.0,49.4363155034435,10.9252235831782
1150000.0,48.1172998042311,11.5472450823439
1865000.0,48.1926955307667,11.4523128260567
850000.0,49.7244030584559,11.0471577670275
292000.0,49.8917445183031,11.6857107637724
550000.0,48.4463958469658,13.0666789182064
659000.0,49.4003415612727,10.9796198226557
629000.0,48.8334889216346,11.516621305843
2870000.0,48.0637213423947,11.3544230926975
433000.0,48.7866569926313,11.4443219748188
849000.0,48.8139856363081,11.3620941141632
680000.0,48.3609017988267,10.8303804213572
599000.0,48.2490894108325,12.7328271700994
705000.0,49.5422254083584,11.1156435940194
367000.0,49.2969479268166,12.286486933014
850000.0,47.7941821100665,10.1777419151986
289000.0,50.2420750990384,11.6966784609094
799000.0,48.2884043156535,11.1747423945178
948000.0,48.4209310591755,10.904502032238
795000.0,48.3886459369036,10.8560504897707
570000.0,49.4793815205307,11.0665446831496
509000.0,49.3471872881342,11.1661511343081
795000.0,48.484529787554,10.8356230613621
415000.0,48.9093341455376,11.886081317541
1300000.0,48.1354537061184,11.6876645920381
125000.0,50.3826527103837,11.7821836356274
699900.0,49.3504627119814,11.2667462788848
535000.0,48.5614953951322,12.0879429375064
316000.0,48.581613413216,12.9272124609078
165000.0,49.5908323836328,9.8804687601678
634000.0,48.7232381851785,11.3942920909508
1279000.0,48.1312986974874,11.3593379586451
255000.0,50.012194669201,12.1046119474759
269000.0,49.5382534826648,10.2070136795281
750000.0,48.7802489604984,11.4032486744601
367000.0,49.4042806551385,11.095289640382
1276000.0,48.1312986974874,11.3593379586451
1497000.0,47.9055134015389,12.2995503026968
170000.0,50.244691364835,12.0586308837481
728000.0,48.2310046220935,12.6591179719964
1345000.0,48.2191299380471,11.5162409805061
400000.0,48.1797067286313,11.2298445483423
450000.0,49.6218549817163,11.2183711204494
545000.0,49.4908773252438,10.7815136628377
1119000.0,48.0341378757676,10.8608325705575
397000.0,49.9841654298876,11.9345001841483
7500000.0,49.5148527507321,9.95838206236014
595000.0,48.0610503149088,12.1461198374396
1332000.0,47.3754137477491,10.2631023992627
18900000.0,48.122374356473,11.5865089901443
440000.0,50.3258477616278,11.6910997603468
1500000.0,48.0341378757676,10.8608325705575
1050000.0,48.108284670553,11.7793375821328
306000.0,49.1682540067766,12.5936294959389
549000.0,48.5309058824552,11.8118751063044
840000.0,49.3471872881342,11.1661511343081
995000.0,48.9514047633921,12.6029869317306
315000.0,49.5148527507321,9.95838206236014
349900.0,49.6425442068403,9.19334532444756
115000.0,50.1319854816137,9.97616687179439
1200000.0,48.484529787554,10.8356230613621
350000.0,49.236297666958,10.9356292015959
839000.0,48.3672351115558,11.4676026214282
1750000.0,47.8638808595968,12.180306546898
299000.0,48.2431167334428,12.8563136323286
385000.0,48.1872169816697,12.6762828218571
1300000.0,47.774644345171,12.7663151316105
580000.0,48.2158769308854,12.7744726248879
565000.0,49.966455555148,10.4047054496151
549000.0,50.0856876178646,9.08032699334732
579000.0,48.5461326924317,10.6643908860686
289000.0,49.1194633990554,11.8216749217966
429000.0,48.2506622178874,12.5159363383649
915000.0,48.2021794923701,11.8746513139071
1555000.0,48.1625235427478,11.4421173273641
1500000.0,47.581334874869,10.1904589461516
720000.0,48.3127931587419,11.1848102972293
650000.0,48.3609017988267,10.8303804213572
1545000.0,48.1926955307667,11.4523128260567
1200000.0,49.4939979924221,10.9400378494542
2950000.0,47.8492437821487,12.3319171037862
584000.0,49.0148211845978,10.9850717237572
247000.0,50.244691364835,12.0586308837481
649000.0,49.7472928372332,10.1359757427998
269000.0,49.3504627119814,11.2667462788848
729000.0,49.0047153544862,12.1499496866685
1105000.0,49.6029387230132,11.0265839482213
1858000.0,48.1625235427478,11.4421173273641
479000.0,49.0753416018924,10.3102632737334
750000.0,48.1872169816697,12.6762828218571
725000.0,48.1083382025308,11.9373042003948
466000.0,48.8375999675321,12.9719154213048
659000.0,49.0824659389545,12.0430256567026
1049000.0,48.5158068695149,11.6145162610079
150000.0,48.7154899955576,13.096248910568
535000.0,49.9459770280786,10.9707001486337
379000.0,49.5606895437068,11.4868569345907
440000.0,49.4511663127946,11.845408495397
1550000.0,47.5791084487412,9.69113029137495
2500000.0,47.7178599278136,11.7630656317059
1800000.0,48.2080563114132,11.6166424501303
925000.0,48.2021794923701,11.8746513139071
674000.0,48.4091840300194,11.4786260616165
214000.0,50.244691364835,12.0586308837481
990000.0,47.9787233684511,11.8839833572711
489000.0,49.4027336919823,10.6826180008807
123456.0,50.1045457221677,11.0226613336593
709000.0,49.0752738252342,12.1752671521029
1945000.0,48.1600676312553,11.6373241483718
490000.0,49.8656403493162,10.2380207201951
669000.0,49.7022525852704,10.9747049491865
6400000.0,48.0472934631918,11.535056146987
749000.0,48.2750891853704,10.7894584532506
510000.0,47.9324877546772,10.3262952974574
399000.0,48.6164588707614,13.1801628131232
663000.0,48.2685809222565,11.0037720969973
925000.0,47.6563872461821,12.941409574318
665000.0,48.4316796059786,10.8252675449159
498650.0,49.4403932170787,11.0699072434434
677000.0,48.1895195908292,10.2626914997951
159000.0,50.0443112470453,11.8931605736002
435000.0,50.1249701828831,11.4336241830566
250000.0,48.868003359056,11.9271271565438
1239000.0,48.0073114656475,11.5755883622757
649000.0,48.7756045101187,11.965928260563
299000.0,49.1777121458252,10.9161298247021
378000.0,49.029677983868,11.1191547891416
898000.0,47.8839486768448,12.6403140348814
200000.0,50.2462852462477,11.336161555901
329000.0,48.9592786383058,12.3803356465264
339000.0,48.9689629433535,12.9968967228978
550000.0,47.6009931642357,12.9834779757673
349000.0,48.5547437424993,13.2187291239787
1260000.0,48.0681482621102,11.8769554998719
209000.0,49.8656403493162,10.2380207201951
189000.0,49.9263999631726,10.6411841013639
790000.0,48.7343635706493,12.148049291724
360000.0,48.7716517227334,13.0728260124568
370000.0,48.5560988856101,12.8210963024092
395000.0,48.396326741103,13.3252293673805
2690000.0,48.1301744514271,11.6301887972176
440000.0,48.9518497319064,13.2075771823425
598000.0,50.0477335528351,10.2214553388845
499000.0,49.3869892996401,10.8851161294608
450000.0,49.1997398052464,13.0533678839106
249000.0,48.6336293754242,12.8448341946041
1300000.0,47.8823980568873,10.6165190767987
1340000.0,49.4459409558339,11.0219673373156
1310000.0,48.652515753533,11.1927509683767
1300000.0,47.774644345171,12.7663151316105
725000.0,49.3399523301408,11.3300941991517
699000.0,48.3023714623109,10.9130023704333
895000.0,47.8185127415788,12.3736374853362
1431000.0,48.0798162299279,11.5234438462276
480000.0,50.0690096556228,10.2414659761888
529000.0,49.639707550276,10.8932663274442
1690000.0,49.459613254983,10.8481500394441
420000.0,50.3263038194548,11.9379574531023
779000.0,48.7866569926313,11.4443219748188
1539000.0,48.0159909638299,11.5350087168595
1300000.0,48.2578045829837,11.3605280911494
369000.0,49.9232622191477,11.5632513691172
489000.0,49.5043455441611,11.3455572852499
1160000.0,48.1312986974874,11.3593379586451
2870000.0,48.0159909638299,11.5350087168595
309999.0,49.7603930611583,9.8246877986946
595000.0,50.1144364822322,10.2074644223243
1895000.0,48.168821560324,11.4675320604084
1249000.0,48.071610933887,10.6880224005207
449000.0,49.8236976097295,10.7326157736777
1400000.0,48.1260682308556,10.133548472224
449900.0,49.8611164078706,10.8437313877872
40000.0,49.3865672392267,12.3307674777494
4910000.0,48.1527916013354,11.5087928262746
1168000.0,48.2496514336321,11.6394770565012
624000.0,49.4045700172296,11.0469141210522
580000.0,49.2907490101999,12.418535200821
2500000.0,48.0840245820145,11.1154885751644
644000.0,49.4045700172296,11.0469141210522
675000.0,47.8446137167369,11.1477840956295
305000.0,49.6218549817163,11.2183711204494
999999.0,49.4403932170787,11.0699072434434
760000.0,48.2071244860138,11.9420618897348
519000.0,50.0155420289223,9.21650761873878
379000.0,49.1010371785808,12.4823913963749
399000.0,48.2278747530411,10.1094986506975
1980000.0,48.1475698224023,11.436725344151
1450000.0,48.120573024204,11.6603823077834
579000.0,49.9158102505261,9.19061289044851
365000.0,49.9545828643812,11.4595343134552
1250000.0,48.2496514336321,11.6394770565012
1140000.0,48.3099111578726,11.9184400536846
94000.0,50.0958827226841,11.7333983981803
780000.0,48.0847325083423,12.5072586926433
310000.0,49.4511663127946,11.845408495397
430500.0,49.9658018478934,9.2624952907177
95000.0,50.3723548508961,11.5339982606918
1590000.0,48.120573024204,11.6603823077834
1032000.0,49.7177603700683,10.8338741788105
1490000.0,48.0532301576858,11.0864485610409
340000.0,49.9545828643812,11.4595343134552
190000.0,49.5145352888909,12.5449399317536
769000.0,49.9758428276775,9.16518914147099
928000.0,47.8330049218051,12.103255732405
654000.0,48.4281081487619,10.2473584803274
530000.0,48.1491354854063,12.719600210252
1200000.0,48.0914628672307,11.4597656816591
269000.0,49.0042367558394,12.817895379254
295000.0,49.8653776173338,9.52413029726567
850000.0,48.8881049610808,11.1901779232518
1150000.0,48.2321900346433,11.2572349366289
530000.0,48.9355434683586,11.3799126876197
670000.0,48.0019266751047,10.2153169658427
620000.0,49.0881482387114,12.1195437614903
399751.0,49.8155108651525,10.9822010312711
775000.0,48.3635075619424,11.0023198473945
480000.0,48.67841369448,13.1671096131771
1498000.0,48.0637213423947,11.3544230926975
777000.0,48.8798250554242,12.5724227990762
378640.0,48.5547437424993,13.2187291239787
406082.0,48.5547437424993,13.2187291239787
110000.0,49.066225858209,12.6388424524517
666000.0,48.7866569926313,11.4443219748188
440000.0,49.3178496825946,12.084682447165
490000.0,48.5160380892092,13.4019893704527
750000.0,48.9602612512545,12.059831601739
549000.0,48.6562604600742,11.5018664514623
965000.0,48.1312986974874,11.3593379586451
98000.0,49.7432309610546,12.3573590183817
595000.0,47.7391185508315,12.8592895983692
415000.0,50.2543303529152,11.2275461577529
620000.0,48.9141661414288,12.7171029862335
970000.0,48.0549912729225,12.1029785385106
270000.0,50.286921139667,11.9634641826149
1100000.0,48.5628167171672,10.4289211673052
445000.0,48.6488856830004,10.4934116333074
495000.0,49.1554351675058,11.6178158884238
595000.0,48.7264950493126,10.766262986799
1000000.0,49.4666100383913,11.1515098266576
1200000.0,48.2191299380471,11.5162409805061
203000.0,50.2095950403196,11.9360778580483
222000.0,50.2420750990384,11.6966784609094
198000.0,50.2948609720949,11.801033728791
224500.0,48.2939642372252,12.7771285094102
870000.0,48.3499008424067,10.9442387049477
295000.0,50.286921139667,11.9634641826149
99000.0,50.2988939636879,11.6038759234133
333333.0,48.6694148349851,10.8579916604431
1390000.0,48.3540139505815,10.7630254398066
1500000.0,49.5543151719042,11.9423722668516
215000.0,50.3826527103837,11.7821836356274
1195000.0,48.2191299380471,11.5162409805061
498000.0,49.4268512975201,11.0556757746063
630000.0,48.4469531952191,12.1182792336491
999000.0,48.984897298201,11.9801572884442
279000.0,50.1692231764471,9.79045101981984
349000.0,50.203937605639,10.0567910829816
620000.0,50.0169477422932,9.06685955807692
525000.0,49.459613254983,10.8481500394441
1150000.0,48.168821560324,11.4675320604084
629000.0,48.396005413408,10.9255164702471
849000.0,48.2706948923292,12.5782155638461
175000.0,50.1249701828831,11.4336241830566
480000.0,48.452676847258,10.2039727195136
229000.0,50.1249701828831,11.4336241830566
1390000.0,48.389882269581,11.4168688028224
4300000.0,48.3660388302255,10.8920543915704
1495000.0,47.8146504763361,11.4653338786441
795000.0,49.3152621576025,11.0005570237917
199500.0,50.2420750990384,11.6966784609094
309900.0,49.9660532460264,9.523622366881
241000.0,50.2948609720949,11.801033728791
935000.0,50.2462852462477,11.336161555901
168000.0,50.4535999064128,11.2767588377858
680000.0,48.8375999675321,12.9719154213048
249000.0,49.5074543919123,11.738725348053
465000.0,49.8594177660281,9.07557421354439
699000.0,47.9275894310308,12.8960173404284
229000.0,49.940534468315,11.2820327058092
227000.0,49.8219579165669,11.2510573299742
699000.0,48.7819326739881,12.8978757164029
998000.0,48.4627951263621,12.5590660610285
599800.0,48.7145037033787,12.0352871695502
329000.0,49.7472928372332,10.1359757427998
520000.0,49.5821745253185,11.3448673876141
498000.0,49.8300061753021,11.1741623933409
2750000.0,49.7244030584559,11.0471577670275
895000.0,47.7459599148385,10.2785249256362
663000.0,49.3681272649139,10.3998148019496
329000.0,48.7819326739881,12.8978757164029
649000.0,49.6794315651656,10.1016925872049
140000.0,49.665221100138,10.1843019158226
950000.0,48.1926955307667,11.4523128260567
435864.0,49.4363155034435,10.9252235831782
296687.0,48.9274764179029,10.5058904711101
279000.0,49.763317598349,11.8286320698447
395000.0,49.7981900050756,11.0109761680701
645000.0,50.1411635117806,11.0879085942496
310000.0,49.3094509777579,12.8332296151111
1400000.0,49.9960632398269,10.2058029904615
230000.0,49.692581918364,11.6129571065284
729000.0,49.5056425056236,11.5296775875021
950000.0,49.5221101868799,10.8819505209842
309000.0,50.1967620091884,11.2778405140949
450000.0,49.3178496825946,12.084682447165
430000.0,48.5794942306793,13.0736651674344
289000.0,48.4428293620635,12.9556951758137
409000.0,48.630273521994,13.2413454502332
415500.0,50.105075130114,9.87507234519994
2950000.0,48.0987966837609,12.043498883364
1950000.0,48.0027985801075,10.5980442324354
560000.0,48.396326741103,13.3252293673805
729000.0,48.3499008424067,10.9442387049477
449000.0,49.9278333261414,10.759714391388
1150000.0,48.0803607934185,11.6434958235945
398000.0,47.9324877546772,10.3262952974574
490000.0,49.3399523301408,11.3300941991517
298000.0,49.2028661870132,10.1848925909678
998000.0,50.0690096556228,10.2414659761888
389000.0,48.396326741103,13.3252293673805
360000.0,48.8798250554242,12.5724227990762
899900.0,48.6032536289147,11.6305284293963
286700.0,48.5640027138121,10.9154011934638
450000.0,48.709089526494,13.3258454848972
210000.0,49.8698228443054,11.7873192429747
1300000.0,48.1021508456577,11.5319279601139
887000.0,49.7244030584559,11.0471577670275
649000.0,48.7866569926313,11.4443219748188
334000.0,48.7720271290203,13.1926413954428
649900.0,48.6562604600742,11.5018664514623
585000.0,49.4939979924221,10.9400378494542
300000.0,48.4642679255281,13.1960387129834
289000.0,48.7720271290203,13.1926413954428
1049000.0,48.0816631547923,10.9406199572028
1630000.0,48.3934506043077,10.461534296393
337000.0,49.1096938300675,10.7289164659405
1482000.0,48.4082692595216,10.7668457277591
1000000.0,48.3942483559553,11.7062962163494
465000.0,49.2929975494155,10.5636341019809
698000.0,49.8769097921126,9.85522296876928
359000.0,49.5720950133972,10.8782767021929
580000.0,48.6261270530972,10.5715355577253
1410000.0,48.4082692595216,10.7668457277591
7250000.0,48.0159909638299,11.5350087168595
437000.0,49.0148211845978,10.9850717237572
580000.0,48.3617695187537,13.1904218429751
1450000.0,48.2976497555786,11.625248222737
1498000.0,48.1083382025308,11.9373042003948
279900.0,49.9660532460264,9.523622366881
359000.0,48.8474467305055,10.6327893119347
427000.0,49.6264781988736,10.8738811625289
659000.0,48.4473886225502,11.1213252667589
475000.0,49.3945254019217,11.3813515701051
768000.0,47.8725562392276,11.4533655819784
570000.0,48.9542824959977,12.1505761142182
320000.0,50.1045457221677,11.0226613336593
125000.0,48.3039017031805,10.3722237938082
399000.0,48.7296364669697,13.6046836591433
1390000.0,48.0664391451508,11.6633867090599
369000.0,48.1895195908292,10.2626914997951
498800.0,47.8330049218051,12.103255732405
329000.0,49.3689050439289,12.6982360947814
469000.0,48.624597746639,13.4769034691767
576000.0,49.4363155034435,10.9252235831782
489000.0,49.2929975494155,10.5636341019809
669000.0,48.613473026313,11.475716513142
